id,key,value,type
3407964326,amenity,fast_food,regular
3408172224,source,Bing,regular
3408172224,bicycle,yes,regular
3408172224,highway,crossing,regular
3408172224,crossing,unmarked,regular
3408181395,name,Yanna's Cafe,regular
3408181395,source,Bing,regular
3408181395,amenity,restaurant,regular
3408181405,name,Taco Bell,regular
3408181405,source,Bing,regular
3408181405,amenity,fast_food,regular
3408181405,cuisine,mexican,regular
3408181416,name,The Salvation Army,regular
3408181416,source,Bing,regular
3408181416,amenity,place_of_worship,regular
3408181416,religion,christian,regular
3408181416,denomination,salvation_army,regular
3408275615,highway,crossing,regular
3408811847,highway,crossing,regular
3409039053,city,None,addr
3409039053,housenumber,1009,addr
3409039053,postcode,80203,addr
3409039053,state,CO,addr
3409039053,street,Grant Street,addr
3409039053,name,Colleague Services Corporation,regular
3409039053,office,company,regular
3409818397,source,Bing,regular
3409818397,highway,crossing,regular
3409818397,crossing,uncontrolled,regular
3409824783,name,Arby's,regular
3409824783,source,Bing,regular
3409824783,amenity,fast_food,regular
3409824783,cuisine,sandwich,regular
3409824783,website,http://www.arbys.com,regular
3409872171,source,Bing,regular
3409872171,bicycle,yes,regular
3409872171,highway,crossing,regular
3409872171,crossing,traffic_signals,regular
3409910984,name,W Alameda Ave & S Pierce St,regular
3409910984,source,Bing,regular
3409910984,highway,bus_stop,regular
3409910984,local_ref,RTD 3,regular
3409977615,name,Conoco Food Store,regular
3409977615,shop,convenience,regular
3409977615,phone,303-234-1608,regular
3409977615,source,Bing,regular
3409977615,website,http://www.conocophillips.com,regular
3409977615,alt_name,Food Store,regular
3409977615,operator,T & J Services Stations Inc.,regular
3409977615,city,None,addr
3409977615,street,West 1st Avenue,addr
3409977615,postcode,80226,addr
3409977615,housenumber,6000,addr
3409977686,name,Lakewood Abarrotes y Carniceria,regular
3409977686,shop,convenience,regular
3409977686,source,Bing,regular
3409977686,cuisine,mexican,regular
3409977686,city,None,addr
3409977686,street,West 1st Avenue,addr
3409977686,postcode,80226,addr
3409977686,housenumber,5989,addr
3409977796,shop,car_repair,regular
3409977796,source,Bing,regular
3409977816,name,Conoco,regular
3409977816,brand,Conoco Phillips,regular
3409977816,source,Bing,regular
3409977816,amenity,fuel,regular
3409977816,operator,T & J Services Stations Inc.,regular
3410404697,city,None,addr
3410404697,housenumber,220,addr
3410404697,postcode,80203,addr
3410404697,state,CO,addr
3410404697,street,East 13th Avenue,addr
3410404697,name,Pandora on the Hill,regular
3410404697,shop,gift,regular
3411028580,power,pole,regular
3411028590,power,pole,regular
3411084236,power,pole,regular
3411093042,power,pole,regular
3411093053,power,pole,regular
3411093065,power,pole,regular
3411151767,man_made,tower,regular
3411151767,type,communication,tower
3411394683,highway,crossing,regular
3411546404,highway,street_lamp,regular
3411546404,lamp_type,sodium,regular
3411547123,power,pole,regular
3411547160,highway,crossing,regular
3411554797,power,pole,regular
3411721042,power,pole,regular
3411733999,power,pole,regular
3411750260,power,pole,regular
3411991367,source,Bing,regular
3411991367,man_made,tower,regular
3412004383,name,W Mississippi Ave & S Sheridan Blvd,regular
3412004383,source,Bing,regular
3412004383,highway,bus_stop,regular
3412004383,local_ref,RTD 11,regular
3412178182,source,knowledge,regular
3412178182,amenity,cafe,regular
3412178182,cuisine,coffee_shop,regular
3412184982,source,Bing,regular
3412184982,bicycle,yes,regular
3412184982,highway,crossing,regular
3412184982,crossing,unmarked,regular
3412202524,power,tower,regular
3412207824,power,tower,regular
3412207836,power,tower,regular
3412535825,highway,crossing,regular
3412948643,noexit,yes,regular
3413573505,highway,crossing,regular
3413648255,power,pole,regular
3413711923,city,None,addr
3413711923,housenumber,1301,addr
3413711923,postcode,80203,addr
3413711923,state,CO,addr
3413711923,street,Pennsylvania Street,addr
3413711923,name,Public Employees Retirement Association (PERA),regular
3413711923,office,government,regular
3413804838,name,Drop Off,regular
3413804838,entrance,main,regular
3413804838,city,Lafayette,addr
3413804838,state,CO,addr
3413804838,street,Exempla Circle,addr
3413804838,postcode,80026,addr
3413804838,housenumber,340,addr
3414655135,name,Medical Plaza Drop Off,regular
3414655135,entrance,main,regular
3414655135,city,Louisville,addr
3414655135,state,CO,addr
3414655135,street,Health Center Drive,addr
3414655135,postcode,80027,addr
3414655135,housenumber,90,addr
3415125710,noexit,yes,regular
3415125710,source,Bing,regular
3415196618,noexit,yes,regular
3415196618,source,Bing,regular
3415261778,name,Sheridan Blvd & W 5th Ave,regular
3415261778,bench,yes,regular
3415261778,source,Bing,regular
3415261778,highway,bus_stop,regular
3415261778,shelter,yes,regular
3415261778,local_ref,RTD 50 51,regular
3415665838,highway,crossing,regular
3415669887,highway,crossing,regular
3416123615,highway,traffic_signals,regular
3416797549,source,Bing,regular
3416797549,amenity,shelter,regular
3416797549,shelter_type,picnic_shelter,regular
3416797569,power,tower,regular
3416797659,name,7-Eleven,regular
3416797659,source,Bing,regular
3416797659,amenity,fuel,regular
3416797659,operator,7-Eleven,regular
3416797689,source,Bing,regular
3416797689,amenity,bench,regular
3416817918,highway,traffic_signals,regular
3416817932,name,7-Eleven,regular
3416817932,shop,convenience,regular
3416817932,phone,303-237-8643,regular
3416817932,source,Bing,regular
3416817932,website,http://www.7-eleven.com,regular
3416817932,city,None,addr
3416817932,street,West Colfax Avenue,addr
3416817932,postcode,80215,addr
3416817932,housenumber,11599,addr
3416822684,name,W Colfax Ave & Simms St,regular
3416822684,source,Bing,regular
3416822684,highway,bus_stop,regular
3416822684,local_ref,RTD 16 16L GS,regular
3416860494,power,tower,regular
3416900460,highway,crossing,regular
3417600612,name,Auditorium,regular
3417600612,entrance,yes,regular
3417600612,city,None,addr
3417600612,state,CO,addr
3417600612,street,Community Park Road,addr
3417600612,postcode,80020,addr
3417600612,housenumber,3,addr
3418065295,highway,crossing,regular
3418984459,source,Bing,regular
3418984459,traffic_calming,bump,regular
3419045206,source,Bing,regular
3419045206,highway,crossing,regular
3419045206,crossing,uncontrolled,regular
3419045248,source,Bing,regular
3419045248,highway,crossing,regular
3419045248,crossing,uncontrolled,regular
3420025397,highway,crossing,regular
3420047832,entrance,yes,regular
3420167193,city,None,addr
3420167193,housenumber,613,addr
3420167193,postcode,80203,addr
3420167193,state,CO,addr
3420167193,street,East 13th Avenue,addr
3420167193,name,Fashion Nation,regular
3420167193,shop,yes,regular
3420796202,noexit,yes,regular
3421024732,city,None,addr
3421024732,housenumber,400,addr
3421024732,postcode,80216,addr
3421024732,state,CO,addr
3421024732,street,West 48th Avenue,addr
3421024732,amenity,restaurant,regular
3421024732,cuisine,american,regular
3421024732,name,Village Inn,regular
3421024732,opening_hours,Mo-Su 06:00-15:00,regular
3421024732,phone,303-294-0609,regular
3421024732,source,Bing,regular
3421024732,website,http://www.villageinn.com,regular
3421983060,name,Sheridan Blvd / W 120th Ave (SB),regular
3421983060,bench,yes,regular
3421983060,highway,bus_stop,regular
3421983060,stop_id,23792,regular
3421983060,operator,RTD,regular
3421997544,name,3rd Ave / Main St (E),regular
3421997544,highway,bus_stop,regular
3421997544,stop_id,22304,regular
3421997544,operator,RTD,regular
3422017499,name,120th Ave / Perry St (W),regular
3422017499,bench,yes,regular
3422017499,covered,yes,regular
3422017499,highway,bus_stop,regular
3422017499,shelter,yes,regular
3422017499,stop_id,26235,regular
3422017499,operator,RTD,regular
3422031836,name,Nickel St / 3rd Ave (N),regular
3422031836,highway,bus_stop,regular
3422031836,stop_id,26243,regular
3422031836,operator,RTD,regular
3422294083,name,120th Ave / Corporate Way (E),regular
3422294083,highway,bus_stop,regular
3422294083,stop_id,34364,regular
3422294083,operator,RTD,regular
3422323239,name,Interlocken Blvd / Interlocken Pkwy (SE),regular
3422323239,bench,yes,regular
3422323239,covered,yes,regular
3422323239,highway,bus_stop,regular
3422323239,shelter,yes,regular
3422323239,stop_id,23935,regular
3422323239,operator,RTD,regular
3422797250,name,Saffron Grill,regular
3422797250,source,Bing,regular
3422797250,amenity,restaurant,regular
3422797250,cuisine,kebab,regular
3422797250,alt_name,Saffron Grill Mediterranean Cafe,regular
3422797250,city,None,addr
3422797250,street,Kipling Street,addr
3422797250,postcode,80215,addr
3422797250,housenumber,898,addr
3422890432,source,Bing,regular
3422890432,bicycle,yes,regular
3422890432,highway,crossing,regular
3422890432,crossing,traffic_signals,regular
3423566831,noexit,yes,regular
3424115360,noexit,yes,regular
3424115360,source,Bing,regular
3424240815,city,None,addr
3424240815,housenumber,9771,addr
3424240815,postcode,80231,addr
3424240815,state,CO,addr
3424240815,street,East Iliff Avenue,addr
3424240815,unit,C,addr
3424240815,alt_name,Lugano Dry Cleaners,regular
3424240815,name,Lugano Green Cleaners,regular
3424240815,opening_hours,"Mo-Fr 0700-1800, Sa 0800-1500",regular
3424240815,phone,303-369-7896,regular
3424240815,shop,laundry,regular
3424240815,website,http://www.luganogreencleaners.com/,regular
3424336234,name,Y & K Discount Liquors,regular
3424336234,shop,alcohol,regular
3424336234,phone,303-923-3217,regular
3424336234,alt_name,Y&K Discount Liquor,regular
3424336234,unit,O,addr
3424788871,highway,crossing,regular
3424857089,highway,crossing,regular
3425899366,source,Bing,regular
3425899366,natural,tree,regular
3425993950,barrier,gate,regular
3426211575,source,Bing,regular
3426211575,natural,tree,regular
3426212125,source,Bing,regular
3426212125,natural,tree,regular
3426212135,source,Bing,regular
3426212135,natural,tree,regular
3426212196,source,Bing,regular
3426212196,natural,tree,regular
3426212216,source,Bing,regular
3426212216,natural,tree,regular
3426212236,source,Bing,regular
3426212236,natural,tree,regular
3426238132,fax,720-221-8199,regular
3426238132,name,Rocky Mountain Laptops,regular
3426238132,shop,computer,regular
3426238132,phone,720-221-3933,regular
3426238132,website,http://www.rockymountainlaptops.com/,regular
3426238132,city,None,addr
3426238132,unit,19,addr
3426238132,street,South Parker Road,addr
3426238132,postcode,80231,addr
3426238132,opening_hours,Mo-Sa 1000-1800,regular
3426238132,housenumber,1842,addr
3426238152,name,Cash in a Flash Pawn,regular
3426238152,shop,pawnbroker,regular
3426238152,phone,303-337-3535,regular
3426238152,website,http://cashinaflashpawn.com/category/locations/denver-pawn-shop/,regular
3426238152,old_name,Cash for Gold & Pawn,regular
3426238152,city,None,addr
3426238152,street,South Parker Road,addr
3426238152,postcode,80231,addr
3426238152,opening_hours,"Mo-Fr 0900-1900, Sa 0900-1800",regular
3426238152,housenumber,1842,addr
3427398181,city,None,addr
3427398181,housenumber,709,addr
3427398181,postcode,80203,addr
3427398181,state,CO,addr
3427398181,street,East 12th Avenue,addr
3427398181,amenity,clinic,regular
3427398181,name,CHARG Resource Center,regular
3427732343,noexit,yes,regular
3427732343,source,Bing,regular
3427733107,noexit,yes,regular
3427733107,source,Bing,regular
3427762128,source,Bing,regular
3427762128,highway,crossing,regular
3427762128,crossing,uncontrolled,regular
3427807811,noexit,yes,regular
3427807811,source,Bing,regular
3428106877,barrier,gate,regular
3428121984,barrier,gate,regular
3428217354,highway,crossing,regular
3428266704,highway,crossing,regular
3429160489,power,pole,regular
3429160699,power,pole,regular
3429160710,power,pole,regular
3429160720,power,pole,regular
3429221129,highway,crossing,regular
3429369564,name,Colorado Workforce Center - Broomfield County,regular
3429369564,office,government,regular
3429369564,city,None,addr
3429369564,state,CO,addr
3429369564,street,West 120th Avenue,addr
3429369564,postcode,80020,addr
3429369564,housenumber,6650,addr
3429508486,source,Bing,regular
3429508486,barrier,gate,regular
3429514409,city,None,addr
3429514409,housenumber,4680,addr
3429514409,postcode,80020,addr
3429514409,state,CO,addr
3429514409,street,West 120th Avenue,addr
3429514409,name,Verizon Wireless,regular
3429514409,operator,Verizon Wireless,regular
3429514409,shop,mobile_phone,regular
3429545505,man_made,tower,regular
3429669367,source,Bing,regular
3429669367,railway,level_crossing,regular
3430248398,highway,crossing,regular
3430531743,name,Dog waste station,regular
3431043506,name,Ryder,regular
3431043506,source,Bing,regular
3431043506,amenity,fuel,regular
3431834087,noexit,yes,regular
3434649282,crossing,zebra,regular
3434649282,highway,crossing,regular
3435783850,power,tower,regular
3435984664,highway,crossing,regular
3435984664,crossing,zebra,regular
3437496603,highway,crossing,regular
3438346434,noexit,yes,regular
3438486113,power,pole,regular
3438486123,power,pole,regular
3438531749,source,Bing,regular
3438531749,barrier,gate,regular
3439223833,highway,crossing,regular
3439557525,highway,crossing,regular
3439976074,highway,crossing,regular
3440410845,source,Bing,regular
3440410845,highway,crossing,regular
3440410845,crossing,unmarked,regular
3440447350,source,Bing,regular
3440447350,barrier,lift_gate,regular
3441809680,source,Bing,regular
3441809680,barrier,gate,regular
3441882046,source,Bing,regular
3441882046,highway,crossing,regular
3441882046,crossing,uncontrolled,regular
3442006247,name,E Evans Ave & S Colorado Blvd,regular
3442006247,source,Bing,regular
3442006247,highway,bus_stop,regular
3442006247,local_ref,RTD 40,regular
3442006277,name,Amira Bakery & Deli,regular
3442006277,shop,bakery,regular
3442006277,city,None,addr
3442006277,street,East Evans Avenue,addr
3442006277,postcode,80222,addr
3442006277,housenumber,4101,addr
3442092272,source,Bing,regular
3442092272,amenity,bench,regular
3442170442,source,Bing,regular
3442170442,highway,crossing,regular
3442170442,crossing,uncontrolled,regular
3442208574,source,Bing,regular
3442208574,highway,crossing,regular
3442208574,crossing,uncontrolled,regular
3442326229,highway,traffic_signals,regular
3442340681,source,Bing,regular
3442340681,highway,crossing,regular
3442340681,crossing,traffic_signals,regular
3442395229,noexit,yes,regular
3442395229,source,Bing,regular
3442503116,highway,crossing,regular
3442635529,highway,crossing,regular
3442643369,highway,crossing,regular
3442665437,highway,crossing,regular
3442669247,highway,crossing,regular
3442669247,crossing,zebra,regular
3442671598,highway,crossing,regular
3442679108,highway,crossing,regular
3442679108,crossing,zebra,regular
3442683794,highway,crossing,regular
3442683794,crossing,zebra,regular
3442692921,highway,crossing,regular
3442692921,crossing,zebra,regular
3442698499,highway,crossing,regular
3442698499,crossing,zebra,regular
3442700020,highway,crossing,regular
3442702055,highway,crossing,regular
3442703651,highway,crossing,regular
3442981602,highway,crossing,regular
3443046723,highway,crossing,regular
3443046723,crossing,zebra,regular
3443064160,highway,crossing,regular
3443064160,crossing,zebra,regular
3443082197,highway,crossing,regular
3443160676,highway,crossing,regular
3443160676,crossing,zebra,regular
3443539528,highway,traffic_signals,regular
3443674888,source,Bing,regular
3443674888,barrier,gate,regular
3443682147,power,tower,regular
3443746011,power,tower,regular
3443766352,barrier,gate,regular
3443770493,highway,traffic_signals,regular
3444729295,city,None,addr
3444729295,housenumber,837,addr
3444729295,postcode,80203,addr
3444729295,state,CO,addr
3444729295,street,Sherman Street,addr
3444729295,name,Contiguglia / Fazzone PC Law Office,regular
3444729295,office,lawyer,regular
3444859148,noexit,yes,regular
3444885586,highway,crossing,regular
3445149135,city,None,addr
3445149135,housenumber,200,addr
3445149135,postcode,80203,addr
3445149135,state,CO,addr
3445149135,street,East 9th Avenue,addr
3445149135,amenity,clinic,regular
3445149135,name,Total Long Term Care,regular
3445363031,highway,crossing,regular
3445749951,highway,crossing,regular
3445781857,noexit,yes,regular
3445781857,source,Bing,regular
3445786190,highway,crossing,regular
3445794959,highway,crossing,regular
3445794959,crossing,zebra,regular
3445960224,noexit,yes,regular
3445960224,source,Bing,regular
3445960244,noexit,yes,regular
3445960244,source,Bing,regular
3445960674,noexit,yes,regular
3445960674,source,Bing,regular
3446065023,power,pole,regular
3446076340,power,pole,regular
3446076350,power,pole,regular
3446168533,city,None,addr
3446168533,housenumber,899,addr
3446168533,postcode,80203,addr
3446168533,state,CO,addr
3446168533,street,Logan Street,addr
3446168533,amenity,clinic,regular
3446168533,name,Acupuncture Denver,regular
3446724514,highway,crossing,regular
3446932179,highway,turning_circle,regular
3447327114,highway,turning_circle,regular
3447402178,highway,turning_circle,regular
3447539199,power,pole,regular
3447547290,power,pole,regular
3447547496,power,pole,regular
3447547506,power,pole,regular
3447547516,power,pole,regular
3447547526,power,pole,regular
3447547536,power,pole,regular
3447548296,power,pole,regular
3447548587,power,pole,regular
3447551068,power,pole,regular
3447551078,power,pole,regular
3447556172,power,pole,regular
3447558770,power,pole,regular
3447560254,power,pole,regular
3447560424,power,pole,regular
3447560434,power,pole,regular
3447566616,power,pole,regular
3447566626,power,pole,regular
3447774528,name,Trenz Hair,regular
3447774528,shop,hairdresser,regular
3447778428,name,China Wok,regular
3447778428,amenity,restaurant,regular
3447778428,cuisine,chinese,regular
3447865338,source,Yahoo,regular
3447865338,highway,turning_circle,regular
3447865358,source,Yahoo,regular
3447865358,highway,turning_circle,regular
3447865409,source,Yahoo,regular
3447865409,highway,turning_circle,regular
3447865429,source,Yahoo,regular
3447865429,highway,turning_circle,regular
3448180517,highway,crossing,regular
3448181319,highway,crossing,regular
3448200614,city,None,addr
3448200614,housenumber,726,addr
3448200614,postcode,80203,addr
3448200614,state,CO,addr
3448200614,street,Lincoln Street,addr
3448200614,name,City Bakery Cafe,regular
3448200614,shop,bakery,regular
3448326949,city,None,addr
3448326949,housenumber,789,addr
3448326949,postcode,80203,addr
3448326949,state,CO,addr
3448326949,street,Sherman Street,addr
3448326949,name,Community Resource Center,regular
3448326949,office,company,regular
3448776441,city,None,addr
3448776441,housenumber,233,addr
3448776441,postcode,80203,addr
3448776441,state,CO,addr
3448776441,street,East 7th Avenue,addr
3448776441,amenity,bar,regular
3448776441,name,Vesper Lounge,regular
3449035754,city,None,addr
3449035754,housenumber,217,addr
3449035754,postcode,80203,addr
3449035754,state,CO,addr
3449035754,street,East 7th Avenue,addr
3449035754,name,Leif Furmansky Attorney at Law,regular
3449035754,office,lawyer,regular
3449414801,source,Bing,regular
3449414801,traffic_calming,bump,regular
3449448536,noexit,yes,regular
3449448536,source,Bing,regular
3449467721,source,Bing,regular
3449467721,highway,crossing,regular
3449467721,crossing,traffic_signals,regular
3449850020,entrance,yes,regular
3449940226,source,Bing,regular
3449940226,bicycle,yes,regular
3449940226,highway,crossing,regular
3449940226,crossing,traffic_signals,regular
3449940237,source,Bing,regular
3449940237,traffic_calming,bump,regular
3449973813,noexit,yes,regular
3449973813,source,Bing,regular
3450045247,sport,swimming,regular
3450045247,access,private,regular
3450045247,source,Bing,regular
3450045247,amenity,swimming_pool,regular
3450045247,covered,no,regular
3450045287,barrier,gate,regular
3450052153,name,Beaver Dam Bar & Grill,regular
3450052153,phone,303-337-0028,regular
3450052153,source,knowledge,regular
3450052153,amenity,bar,regular
3450052153,website,http://www.beaverdambarandgrill.com/,regular
3450052153,city,None,addr
3450052153,street,East Iliff Avenue,addr
3450052153,postcode,80231,addr
3450052153,opening_hours,"Mo-Fr 1100-0200, Sa-Su 1000-0200",regular
3450052153,housenumber,7545,addr
3450087823,power,pole,regular
3450087833,name,Zamzam Halal International Market & Deli,regular
3450087833,shop,supermarket,regular
3450087833,phone,303-745-4555,regular
3450087833,city,None,addr
3450087833,street,East Iliff Avenue,addr
3450087833,postcode,80231,addr
3450087833,housenumber,7449,addr
3450087843,name,Family Dollar (CLOSED),regular
3450087843,shop,supermarket,regular
3450087843,source,knowledge,regular
3450087843,website,http://www.familydollar.com,regular
3450087843,city,None,addr
3450087843,street,East Iliff Avenue,addr
3450087843,postcode,80231,addr
3450087843,housenumber,7479,addr
3450087853,power,pole,regular
3451424158,source,Bing,regular
3451424158,traffic_calming,bump,regular
3451424168,source,Bing,regular
3451424168,traffic_calming,bump,regular
3451485007,name,Conoco,regular
3451485007,brand,ConocoPhillips,regular
3451485007,source,Bing,regular
3451485007,amenity,fuel,regular
3451485007,city,None,addr
3451485007,street,South Quebec Street,addr
3451485007,postcode,80231,addr
3451485007,housenumber,2280,addr
3451485017,name,Food-Gas,regular
3451485017,shop,convenience,regular
3451485017,source,knowledge,regular
3451485017,city,None,addr
3451485017,street,South Quebec Street,addr
3451485017,postcode,80231,addr
3451485017,housenumber,2280,addr
3451495683,name,Joe's Barber Shop,regular
3451495683,shop,hairdresser,regular
3451495683,source,knowledge,regular
3451495683,alt_name,Joe's Salon & Barbers,regular
3451495683,city,None,addr
3451495683,street,South Quebec Street,addr
3451495683,postcode,80231,addr
3451495683,housenumber,2260,addr
3453052995,highway,crossing,regular
3453185866,power,pole,regular
3454229826,highway,traffic_signals,regular
3454469400,highway,traffic_signals,regular
3454469400,traffic_signals,signal,regular
3454585749,power,pole,regular
3454585759,power,pole,regular
3454585769,power,pole,regular
3454585779,power,pole,regular
3454585789,power,pole,regular
3454592596,power,pole,regular
3454597588,power,pole,regular
3454605124,power,pole,regular
3454619772,power,pole,regular
3454619782,power,pole,regular
3454619792,power,pole,regular
3454620102,power,pole,regular
3454638124,power,pole,regular
3454638134,power,pole,regular
3454638144,power,pole,regular
3454638154,power,pole,regular
3454638164,power,pole,regular
3454984969,source,Bing,regular
3454984969,highway,crossing,regular
3454984969,crossing,traffic_signals,regular
3454997490,city,None,addr
3454997490,housenumber,750,addr
3454997490,postcode,80203,addr
3454997490,state,CO,addr
3454997490,street,East 9th Avenue,addr
3454997490,amenity,clinic,regular
3454997490,name,Laura Rose Boyle Therapeutic Massage,regular
3454998893,city,None,addr
3454998893,housenumber,750,addr
3454998893,postcode,80203,addr
3454998893,state,CO,addr
3454998893,street,East 9th Avenue,addr
3454998893,amenity,clinic,regular
3454998893,name,Mary Eggers Bernuth Psychotherapy & Coaching,regular
3455011943,source,Bing,regular
3455011943,bicycle,yes,regular
3455011943,highway,crossing,regular
3455011943,crossing,traffic_signals,regular
3455038258,barrier,gate,regular
3455713341,access,private,regular
3455713341,barrier,gate,regular
3456694000,barrier,gate,regular
3456702514,source,Bing,regular
3456702514,barrier,gate,regular
3456702574,barrier,gate,regular
3456720224,barrier,gate,regular
3456720244,barrier,gate,regular
3456720304,barrier,gate,regular
3456746431,source,Bing,regular
3456746431,highway,crossing,regular
3456746431,crossing,unmarked,regular
3456773632,source,Bing,regular
3456773632,natural,tree,regular
3456773642,source,Bing,regular
3456773642,natural,tree,regular
3456775714,source,Bing,regular
3456775714,natural,tree,regular
3456775724,source,Bing,regular
3456775724,natural,tree,regular
3456775734,source,Bing,regular
3456775734,natural,tree,regular
3456775744,source,Bing,regular
3456775744,natural,tree,regular
3456775754,source,Bing,regular
3456775754,natural,tree,regular
3456775813,source,Bing,regular
3456775813,natural,tree,regular
3456787204,source,Bing,regular
3456787204,natural,tree,regular
3456787214,source,Bing,regular
3456787214,natural,tree,regular
3456787224,source,Bing,regular
3456787224,natural,tree,regular
3456787234,source,Bing,regular
3456787234,natural,tree,regular
3456787244,source,Bing,regular
3456787244,natural,tree,regular
3456787254,source,Bing,regular
3456787254,natural,tree,regular
3456787264,source,Bing,regular
3456787264,natural,tree,regular
3456787274,source,Bing,regular
3456787274,natural,tree,regular
3456787284,source,Bing,regular
3456787284,natural,tree,regular
3456788194,source,Bing,regular
3456788194,natural,tree,regular
3456788204,source,Bing,regular
3456788204,natural,tree,regular
3456788214,source,Bing,regular
3456788214,natural,tree,regular
3456788224,source,Bing,regular
3456788224,natural,tree,regular
3456818353,highway,crossing,regular
3458023434,highway,crossing,regular
3458023434,crossing,zebra,regular
3458038466,city,None,addr
3458038466,housenumber,1032,addr
3458038466,postcode,80218,addr
3458038466,state,CO,addr
3458038466,street,East 9th Avenue,addr
3458038466,name,Capitol Hill Wines & Spirits,regular
3458038466,shop,alcohol,regular
3458514443,source,Bing,regular
3458514443,traffic_calming,bump,regular
3458533092,barrier,gate,regular
3458612116,amenity,bicycle_parking,regular
3458630897,city,None,addr
3458630897,housenumber,913,addr
3458630897,postcode,80218,addr
3458630897,state,CO,addr
3458630897,street,Corona Street,addr
3458630897,name,A Pet's Paradise,regular
3458630897,shop,pet,regular
3458647629,highway,crossing,regular
3458739588,highway,crossing,regular
3458740638,noexit,yes,regular
3458740638,source,Bing,regular
3458820250,source,Bing,regular
3458820250,traffic_calming,hump,regular
3458820280,source,Bing,regular
3458820280,traffic_calming,hump,regular
3458876428,name,Primal Wear,regular
3458876428,shop,clothes,regular
3458876428,phone,303-745-8442,regular
3458876428,website,http://www.primalwear.com,regular
3458876428,city,None,addr
3458876428,unit,106,addr
3458876428,street,East Cherry Creek South Drive,addr
3458876428,postcode,80231,addr
3458876428,housenumber,7700,addr
3458938636,city,None,addr
3458938636,housenumber,645,addr
3458938636,postcode,80203,addr
3458938636,state,CO,addr
3458938636,street,Grant Street,addr
3458938636,name,"Gonzales E. Ricardo, Attorney",regular
3458938636,office,lawyer,regular
3458982109,city,None,addr
3458982109,housenumber,600,addr
3458982109,postcode,80203,addr
3458982109,state,CO,addr
3458982109,street,Grant Street,addr
3458982109,unit,201,addr
3458982109,name,Laurie A Schmidt - Divorce & Family Law,regular
3458982109,office,lawyer,regular
3459067786,highway,crossing,regular
3459067786,crossing,zebra,regular
3459077775,railway,crossing,regular
3459159016,amenity,parking,regular
3459159026,amenity,parking,regular
3460369506,highway,crossing,regular
3460567263,highway,crossing,regular
3460814752,noexit,yes,regular
3460814752,source,Bing,regular
3460884762,noexit,yes,regular
3460884762,source,Bing,regular
3460884784,source,Bing,regular
3460884784,amenity,fountain,regular
3460900038,barrier,gate,regular
3460956221,barrier,gate,regular
3460956383,source,Bing,regular
3460956383,natural,tree,regular
3462099342,highway,turning_circle,regular
3462170327,highway,crossing,regular
3462170327,crossing,zebra,regular
3462432910,noexit,yes,regular
3462432910,source,Bing,regular
3462433050,noexit,yes,regular
3462433050,source,Bing,regular
3462494553,noexit,yes,regular
3462494553,source,Bing,regular
3462494613,noexit,yes,regular
3462494613,source,Bing,regular
3462533891,source,Bing,regular
3462533891,highway,stop,regular
3462533891,direction,forward,regular
3462618263,highway,crossing,regular
3462688886,city,None,addr
3462688886,housenumber,603,addr
3462688886,postcode,80203,addr
3462688886,state,CO,addr
3462688886,street,East 6th Avenue,addr
3462688886,amenity,restaurant,regular
3462688886,name,Odyssey Italian Restaurant,regular
3462751858,city,None,addr
3462751858,housenumber,701,addr
3462751858,postcode,80203,addr
3462751858,state,CO,addr
3462751858,street,East 6th Avenue,addr
3462751858,amenity,restaurant,regular
3462751858,name,Uoki Japanese Restaurant,regular
3462864909,source,Bing,regular
3462864909,highway,crossing,regular
3462864909,crossing,uncontrolled,regular
3462879191,barrier,gate,regular
3463817050,highway,crossing,regular
3463817050,crossing,zebra,regular
3464461748,4wd_only,yes,regular
3464461748,highway,track,regular
3464461748,smoothness,very_bad,regular
3464461748,surface,dirt,regular
3464567812,amenity,parking,regular
3464643634,city,None,addr
3464643634,housenumber,612,addr
3464643634,postcode,80203,addr
3464643634,state,CO,addr
3464643634,street,Washington Street,addr
3464643634,unit,104,addr
3464643634,name,Hold Fast Creative,regular
3464643634,office,it,regular
3464674262,city,None,addr
3464674262,housenumber,612,addr
3464674262,postcode,80203,addr
3464674262,state,CO,addr
3464674262,street,Washington Street,addr
3464674262,name,Udiyan Maitreya Kosha,regular
3464674262,office,company,regular
3464716758,amenity,parking,regular
3464735326,amenity,parking,regular
3465085258,highway,crossing,regular
3465800299,name,Facility Office,regular
3465800299,office,government,regular
3466484659,barrier,gate,regular
3466556898,barrier,gate,regular
3466567628,noexit,yes,regular
3466567628,source,Bing,regular
3466803363,source,Bing,regular
3466803363,man_made,tower,regular
3468960964,emergency,fire_hydrant,regular
3472026534,highway,crossing,regular
3472026534,crossing,zebra,regular
3472049384,man_made,flagpole,regular
3472346450,barrier,gate,regular
3472385139,fax,+1 303-745-7394,regular
3472385139,name,Ham Radio Outlet,regular
3472385139,shop,hifi,regular
3472385139,email,denver@hamradio.com,regular
3472385139,phone,303-745-7373,regular
3472385139,website,http://www.hamradio.com/locations.cfm?storeid=10,regular
3472385139,city,None,addr
3472385139,unit,9,addr
3472385139,street,East Iliff Avenue,addr
3472385139,postcode,80231,addr
3472385139,toll_free,+1 800-444-9476,phone
3472385139,housenumber,8400,addr
3472428167,power,pole,regular
3472428507,power,pole,regular
3472428517,barrier,gate,regular
